,HR,p-value
0,-0.42741238116551195,0.6690789909999789
1,-1.2162024838522238,0.22390779776670963
2,0.40849175381938096,0.6829126833649903
3,-0.8106269423433559,0.41757993978327523
4,-0.22873932897259186,0.8190715249534182
5,0.22457737794717886,0.8223080651507173
6,-0.6279568010240464,0.530032239568772
7,-0.5728401855878948,0.5667529071557064
8,-1.7156933034980517,0.08621819106117128
9,-1.2368144251527324,0.2161559854548275
10,-0.9148722854401279,0.36025868104807013
11,0.3109077808613889,0.7558707291587753
12,2.1262296630438153,0.033484141354412356
13,2.4791231611945546,0.01317058196826468
14,-0.6506510505425971,0.5152717679520882
15,-0.18656133994263766,0.8520045807400806
16,-1.7811514883928632,0.07488770626381251
17,0.8085728843153942,0.41876086703832904
18,0.9429332764885422,0.3457150327944276
19,-0.3890493965347535,0.6972396059739552
20,0.0176099835654772,0.9859499921790829
21,-1.529300931571199,0.12618985880264993
22,-0.6505932992422779,0.5153090570090864
23,1.8726580865221285,0.061115614651400245
24,2.289054853414476,0.022076165482292028
25,0.3445594449407636,0.7304255989243356
26,-1.418050956189983,0.15617588836137605
27,0.5773322789011931,0.5637150122593207
28,1.0501076049109206,0.2936686426520893
29,3.9106542118189287,9.204646951769713e-05
30,-0.09812571571718581,0.9218324678719498
31,1.4651491066252478,0.14288024133371124
32,-0.8332079647203064,0.4047274514212704
33,-0.541194722196274,0.5883733749072702
34,0.5979443355503522,0.5498770756972501
35,-0.5154223266330306,0.6062579341347722
36,1.8987885316152577,0.05759228567649415
37,-1.2058095030243519,0.22789095048833957
38,-2.2910306380988774,0.0219616417172966
39,-1.208700475352365,0.22677793900086618
40,1.0058457463978334,0.31448977763869956
41,-0.7134065672266136,0.4755942104820092
42,-1.9693133727155165,0.04891711649027264
43,-0.8673855085152032,0.3857308192540041
44,-1.3838794137759707,0.1663953812274535
45,0.28536991352872937,0.7753607551432451
46,-3.045822695696463,0.0023204462672432933
47,-0.8380855181529558,0.40198267572396373
48,0.1952662869258284,0.8451844881649044
49,-1.2825275696366254,0.1996576400306352
50,0.447186805607469,0.6547401872528578
51,-2.0450430557659747,0.040850613502142336
52,-1.1949182684773811,0.23211896454614195
53,-0.17116936490176357,0.8640905952324516
54,-0.9091638126416007,0.36326366276904176
55,-0.5546874506786841,0.579108461332297
56,-1.1247008609733946,0.2607158167508254
57,-0.4543885897456123,0.6495491634432833
58,-1.6550044944263125,0.09792358623076793
59,-2.4608554258116975,0.013860620682872147
60,1.5109798201312967,0.1307935923932449
61,3.336648186662962,0.0008479521099816265
62,2.275671347387974,0.022865687510081237
63,-1.4134928178644381,0.15751087165420463
64,-0.6560813542499652,0.5117717807577562
65,0.15356149537205685,0.8779554989919998
66,-0.5648616743567596,0.5721678536238286
67,0.10657332840684593,0.9151274788980787
68,-0.3612359228553489,0.7179230900568268
69,-0.8934768899581672,0.37160184263363294
70,-1.642997179491086,0.10038351682766154
71,-0.5131694309064444,0.6078328073089447
72,2.1714515245993256,0.029897057694618975
73,1.8187505035588483,0.06894950286329453
74,0.10645283178470602,0.9152230774668701
75,-2.232972431243625,0.02555076244410422
76,-1.2280222460460872,0.21943861709499074
77,0.766895871658106,0.44314342840888943
78,0.2919557497916197,0.7703204571912685
79,-0.3238804849027067,0.7460285191056626
80,0.22438847107053297,0.8224550407426504
81,-0.42859060923182346,0.6682211807593033
82,-1.3394592568680943,0.18042120968740932
83,-1.0198909088033072,0.3077802016408334
84,-0.4825509107286948,0.6294146415429018
85,-1.7074846896631695,0.08773200111691193
86,2.0432445538165926,0.04102823528520831
87,-0.009712961595086157,0.9922502997570175
88,-0.6739471165419281,0.5003449356282677
89,1.59708281570814,0.11024724815539119
90,0.9407987374680441,0.3468080080241468
91,-0.019175142291851868,0.9847013875343573
92,-1.758183192875379,0.0787163440235958
93,2.3140597554860713,0.020664444569262426
94,-3.7105186363300984,0.00020683506862196422
95,-0.8335258352014069,0.4045482335078603
96,3.0963045837745407,0.0019594897101531737
97,2.4607542826674322,0.013864528446185088
98,1.440297709335521,0.1497831892171264
99,2.773377778942502,0.005547767556936075
100,-0.16466890666082548,0.8692045917263431
101,1.6352432032958948,0.10199807467615948
